Date,Bank,Open,High,Low,Close,Volume,GBPUSD,Open_GBX,High_GBX,Low_GBX,Close_GBX
2015-03-18,Lloyds,79.0191868834817,79.41726994040458,78.48177589555623,79.11870574951172,149980532,1.47520911693573,79.0191868834817,79.41726994040458,78.48177589555623,79.11870574951172
2015-03-19,Lloyds,79.27794200940198,79.49688047754692,78.86990478803527,79.11870574951172,158815738,1.496199607849121,79.27794200940198,79.49688047754692,78.86990478803527,79.11870574951172
2015-03-20,Lloyds,79.61630285186834,80.24327850341797,78.72061792622435,80.24327850341797,316386458,1.4761673212051392,79.61630285186834,80.24327850341797,78.72061792622435,80.24327850341797
2015-03-23,Lloyds,80.01438364712159,80.64135928113812,76.63367332320843,80.09400177001953,141320482,1.494321584701538,80.01438364712159,80.64135928113812,76.63367332320843,80.09400177001953
2015-03-24,Lloyds,80.40251363279012,80.61150551372647,79.86510268489567,80.2034683227539,128294906,1.4951928853988647,80.40251363279012,80.61150551372647,79.86510268489567,80.2034683227539
2015-03-25,Lloyds,80.34280707792854,80.62146293042048,79.88202267138415,80.11390686035156,138566887,1.4833933115005493,80.34280707792854,80.62146293042048,79.88202267138415,80.11390686035156
2015-03-26,Lloyds,79.6163121864286,80.09401340038059,78.62110828409824,79.34761047363281,150315725,1.4877409934997559,79.6163121864286,80.09401340038059,78.62110828409824,79.34761047363281
2015-03-27,Lloyds,79.36749988563147,79.72080056137851,78.4419600848205,78.67086029052734,123998202,1.4858399629592896,79.36749988563147,79.72080056137851,78.4419600848205,78.67086029052734
2015-03-30,Lloyds,79.4570625817522,79.4570625817522,78.68678041819034,79.00922393798828,101321744,1.4885826110839844,79.4570625817522,79.4570625817522,78.68678041819034,79.00922393798828
2015-03-31,Lloyds,79.00923315691598,79.26798828427032,77.92446460341208,77.90455627441406,161775894,1.4809110164642334,79.00923315691598,79.26798828427032,77.92446460341208,77.90455627441406
2015-04-01,Lloyds,78.04387509989964,80.03428257049826,77.83488322662302,79.00922393798828,215994003,1.482953429222107,78.04387509989964,80.03428257049826,77.83488322662302,79.00922393798828
2015-04-02,Lloyds,78.05126013610978,79.33519534886928,78.05126013610978,78.70816040039062,99901518,1.4836794137954712,78.05126013610978,79.33519534886928,78.05126013610978,78.70816040039062
2015-04-07,Lloyds,79.65369522961491,80.19115704399964,78.7081651966453,79.7233657836914,156773840,1.4890702962875366,79.65369522961491,80.19115704399964,78.7081651966453,79.7233657836914
2015-04-08,Lloyds,79.39490152552993,79.71837786403692,79.16598728574422,79.30532836914062,110793916,1.4823819398880005,79.39490152552993,79.71837786403692,79.16598728574422,79.30532836914062
2015-04-09,Lloyds,79.62382335883518,79.65368107763162,78.62055996486157,79.30532836914062,128618569,1.487851619720459,79.62382335883518,79.65368107763162,78.62055996486157,79.30532836914062
2015-04-10,Lloyds,79.22570116967145,79.37499735424538,78.40955729998926,78.92711639404297,116428510,1.4714971780776978,79.22570116967145,79.37499735424538,78.40955729998926,78.92711639404297
2015-04-13,Lloyds,78.79771241772411,79.22768020892221,78.37968923093686,79.0266342163086,70990947,1.4640644788742065,78.79771241772411,79.22768020892221,78.37968923093686,79.0266342163086
2015-04-14,Lloyds,78.63849268822389,79.55416497433576,70.56662575422497,79.52430725097656,141123486,1.4667917490005493,78.63849268822389,79.55416497433576,70.56662575422497,79.52430725097656
2015-04-15,Lloyds,79.50439076077795,80.19114871788474,79.31528932993065,79.96222686767578,143981080,1.4771921634674072,79.50439076077795,80.19114871788474,79.31528932993065,79.96222686767578
2015-04-16,Lloyds,80.22101277442674,80.22101277442674,79.26552765932905,79.52430725097656,117197029,1.4828435182571411,80.22101277442674,80.22101277442674,79.26552765932905,79.52430725097656
2015-04-17,Lloyds,79.62382192460318,79.89254898245018,78.03930501314028,78.37969970703125,152657700,1.4921809434890747,79.62382192460318,79.89254898245018,78.03930501314028,78.37969970703125
2015-04-20,Lloyds,78.74797325443883,79.18589917058635,77.9766158566448,78.220458984375,123389811,1.4968267679214478,78.74797325443883,79.18589917058635,77.9766158566448,78.220458984375
2015-04-21,Lloyds,78.6683400792437,79.12617616216723,77.96167954298005,78.64842987060547,117137665,1.490979552268982,78.6683400792437,79.12617616216723,77.96167954298005,78.64842987060547
2015-04-22,Lloyds,78.74796655533922,78.96692569802589,77.14553645148641,77.86215209960938,140516091,1.4935628175735474,78.74796655533922,78.96692569802589,77.14553645148641,77.86215209960938
2015-04-23,Lloyds,77.93182568812382,78.68028858741988,77.3495697561369,78.61857604980469,118765641,1.5037593841552734,77.93182568812382,78.68028858741988,77.3495697561369,78.61857604980469
2015-04-24,Lloyds,78.50909872908332,79.05651563318166,78.17070107456483,78.72806549072266,106686162,1.5052080154418945,78.50909872908332,79.05651563318166,78.17070107456483,78.72806549072266
2015-04-27,Lloyds,79.10628096981486,79.10628096981486,77.71286238165767,78.28018188476562,103818289,1.517657995223999,79.10628096981486,79.10628096981486,77.71286238165767,78.28018188476562
2015-04-28,Lloyds,77.93181684966355,78.12091825853956,76.74741009743109,77.63322448730469,131563887,1.5223711729049683,77.93181684966355,78.12091825853956,76.74741009743109,77.63322448730469
2015-04-29,Lloyds,77.95173123774576,78.62853411360368,77.05596160888672,77.05596160888672,115184472,1.533483624458313,77.95173123774576,78.62853411360368,77.05596160888672,77.05596160888672
2015-04-30,Lloyds,77.53372596779911,78.21052900100578,75.74218629356908,77.01616668701172,197184464,1.542686104774475,77.53372596779911,78.21052900100578,75.74218629356908,77.01616668701172
2015-05-01,Lloyds,79.62382400118874,82.97798032090587,78.93706608925221,82.48033142089844,465081912,1.5354615449905396,79.62382400118874,82.97798032090587,78.93706608925221,82.48033142089844
2015-05-05,Lloyds,83.08748293221905,83.60503456696037,82.02251434326172,82.02251434326172,294966462,1.5122873783111572,83.08748293221905,83.60503456696037,82.02251434326172,82.02251434326172
2015-05-06,Lloyds,82.94811421172322,83.22680397160734,81.6144188174014,82.29122161865234,219388501,1.517427682876587,82.94811421172322,83.22680397160734,81.6144188174014,82.29122161865234
2015-05-07,Lloyds,82.05234475259321,82.3011691773951,80.96746631182725,81.7437973022461,197116222,1.5242043733596802,82.05234475259321,82.3011691773951,80.96746631182725,81.7437973022461
2015-05-08,Lloyds,88.58151966473181,88.58151966473181,86.06341700607975,86.4416275024414,520404024,1.5407133102416992,88.58151966473181,88.58151966473181,86.06341700607975,86.4416275024414
2015-05-11,Lloyds,86.09325128944258,86.98902074063767,85.99670729077778,86.19277954101562,212055374,1.5434004068374634,86.09325128944258,86.98902074063767,85.99670729077778,86.19277954101562
2015-05-12,Lloyds,85.95392431265661,87.63598013607246,85.68518963647344,86.6108169555664,204686323,1.557705283164978,85.95392431265661,87.63598013607246,85.68518963647344,86.6108169555664
2015-05-13,Lloyds,86.7899788812529,88.37250658275839,86.47148383850325,88.32273864746094,250038275,1.567103385925293,86.7899788812529,88.37250658275839,86.47148383850325,88.32273864746094
2015-05-14,Lloyds,88.3326579661333,88.73475750994112,87.77529376551209,88.40232849121094,142648470,1.574009895324707,88.3326579661333,88.73475750994112,87.77529376551209,88.40232849121094
2015-05-15,Lloyds,88.58150482177734,88.78056134576673,88.12366874178602,88.58150482177734,167482269,1.5772124528884888,88.58150482177734,88.78056134576673,88.12366874178602,88.58150482177734
2015-05-18,Lloyds,87.83503115639081,88.52178907071267,87.1980411696504,87.72554779052734,156471363,1.574604868888855,87.83503115639081,88.52178907071267,87.1980411696504,87.72554779052734
2015-05-19,Lloyds,87.68571751185002,87.9843098308596,87.37717768412006,87.58618927001953,162949370,1.5663670301437378,87.68571751185002,87.9843098308596,87.37717768412006,87.58618927001953
2015-05-20,Lloyds,87.58620906766507,88.03409005389861,87.23287499675475,87.3174819946289,154246010,1.5516144037246704,87.58620906766507,88.03409005389861,87.23287499675475,87.3174819946289
2015-05-21,Lloyds,87.46676900046727,87.63597539961235,86.97011484545742,87.42695617675781,83029996,1.5542914867401123,87.46676900046727,87.63597539961235,86.97011484545742,87.42695617675781
2015-05-22,Lloyds,87.41701848995709,87.99429310833914,86.85964648890659,87.56631469726562,120092903,1.5663915872573853,87.41701848995709,87.99429310833914,86.85964648890659,87.56631469726562
2015-05-26,Lloyds,86.59091233832683,87.44885859298107,86.2326045073763,86.41175842285156,141183605,1.5472211837768555,86.59091233832683,87.44885859298107,86.2326045073763,86.41175842285156
2015-05-27,Lloyds,86.2923171625327,87.65587789705236,86.26245944317061,86.99898529052734,113292743,1.5398591756820679,86.2923171625327,87.65587789705236,86.26245944317061,86.99898529052734
2015-05-28,Lloyds,86.93927477503082,87.59617506965022,86.59092200978756,87.52650451660156,86598482,1.5350136756896973,86.93927477503082,87.59617506965022,86.59092200978756,87.52650451660156
2015-05-29,Lloyds,87.28762162696415,88.14357841701545,87.02884964375443,87.35729217529297,176304098,1.531909704208374,87.28762162696415,88.14357841701545,87.02884964375443,87.35729217529297
2015-06-01,Lloyds,87.60611304936468,88.7606621954244,87.58621043359673,88.24311065673828,163897936,1.5288883447647095,87.60611304936468,88.7606621954244,87.58621043359673,88.24311065673828
2015-06-02,Lloyds,87.77531820552593,88.83033147717727,87.44686809862775,88.233154296875,230294094,1.519987940788269,87.77531820552593,88.83033147717727,87.44686809862775,88.233154296875
2015-06-03,Lloyds,88.11370495923579,88.92984877684195,87.36723167751605,88.51182556152344,129035516,1.5339776277542114,88.11370495923579,88.92984877684195,87.36723167751605,88.51182556152344
2015-06-04,Lloyds,88.43222808683424,88.43222808683424,87.08857727050781,87.08857727050781,162118167,1.5326610803604126,88.43222808683424,88.43222808683424,87.08857727050781,87.08857727050781
2015-06-05,Lloyds,87.28762089974163,87.31748621465108,86.29232302132486,86.68048858642578,129819608,1.5364996194839478,87.28762089974163,87.31748621465108,86.29232302132486,86.68048858642578
2015-06-08,Lloyds,86.43165824167276,86.80987626961488,85.89420410615867,86.02359008789062,101934753,1.526787519454956,86.43165824167276,86.80987626961488,85.89420410615867,86.02359008789062
2015-06-09,Lloyds,85.6752435859324,86.83974028652752,85.56576021132737,86.0733642578125,139287778,1.5345896482467651,85.6752435859324,86.83974028652752,85.56576021132737,86.0733642578125
2015-06-10,Lloyds,85.9041432613311,86.72028708303155,85.60555850325665,86.32217407226562,124622319,1.539408802986145,85.9041432613311,86.72028708303155,85.60555850325665,86.32217407226562
2015-06-11,Lloyds,86.35202701314326,87.03877723419798,86.03353206603306,86.71033477783203,114074378,1.549690842628479,86.35202701314326,87.03877723419798,86.03353206603306,86.71033477783203
2015-06-12,Lloyds,86.70038133928918,87.9445034368068,86.08229929430905,86.54113006591797,128697831,1.5508925914764404,86.70038133928918,87.9445034368068,86.08229929430905,86.54113006591797
2015-06-15,Lloyds,86.13308248807121,86.58096351247931,85.57571808551526,85.97383117675781,106286305,1.5561537742614746,86.13308248807121,86.58096351247931,85.57571808551526,85.97383117675781
2015-06-16,Lloyds,85.60555978865273,85.85438422087708,85.26715461219769,85.29701232910156,156841015,1.5596001148223877,85.60555978865273,85.85438422087708,85.26715461219769,85.29701232910156
2015-06-17,Lloyds,85.51598374646917,86.590907175227,85.20744386347218,85.94396209716797,210422425,1.563966155052185,85.51598374646917,86.590907175227,85.20744386347218,85.94396209716797
2015-06-18,Lloyds,85.99373313780183,86.49138204763457,85.20744694904373,85.7249984741211,209722060,1.5848110914230347,85.99373313780183,86.49138204763457,85.20744694904373,85.7249984741211
2015-06-19,Lloyds,85.82452704201687,86.68047610819717,85.41645132572151,86.09325408935547,456391992,1.587881326675415,85.82452704201687,86.68047610819717,85.41645132572151,86.09325408935547
2015-06-22,Lloyds,86.74021803825295,86.98904252626083,86.18284602152117,86.67054748535156,182985461,1.5885119438171387,86.74021803825295,86.98904252626083,86.18284602152117,86.67054748535156
2015-06-23,Lloyds,86.75016316412895,87.10846339960197,86.13307577119231,86.59091186523438,126154255,1.5829297304153442,86.75016316412895,87.10846339960197,86.13307577119231,86.59091186523438
2015-06-24,Lloyds,86.25251515706225,87.0885617045362,85.89420732428198,86.72029876708984,124219844,1.5741090774536133,86.25251515706225,87.0885617045362,85.89420732428198,86.72029876708984
2015-06-25,Lloyds,86.59089279349088,87.6260032277617,86.46150683677637,87.10844421386719,149211761,1.570993185043335,86.59089279349088,87.6260032277617,86.46150683677637,87.10844421386719
2015-06-26,Lloyds,87.04874012472085,87.2079914092825,86.33212453123184,86.65061950683594,123152398,1.5745056867599487,87.04874012472085,87.2079914092825,86.33212453123184,86.65061950683594
2015-06-29,Lloyds,84.61026795642341,86.23260063392316,84.59035774808721,85.46622467041016,177170033,1.5693166255950928,84.61026795642341,86.23260063392316,84.59035774808721,85.46622467041016
2015-06-30,Lloyds,85.08801208754502,85.85439569357835,84.66003370318772,84.83918762207031,201752094,1.573192834854126,85.08801208754502,85.85439569357835,84.66003370318772,84.83918762207031
2015-07-01,Lloyds,85.59561943111736,86.75016864042685,85.41547075414452,86.45157623291016,193879301,1.5687012672424316,85.59561943111736,86.75016864042685,85.41547075414452,86.45157623291016
2015-07-02,Lloyds,86.3719305741252,86.44160110727356,85.63541242462563,85.80461120605469,119440609,1.5605005025863647,86.3719305741252,86.44160110727356,85.63541242462563,85.80461120605469
2015-07-03,Lloyds,85.80463833956627,85.90416661932024,84.73966979980469,84.73966979980469,95315517,1.5613046884536743,85.80463833956627,85.90416661932024,84.73966979980469,84.73966979980469
2015-07-06,Lloyds,84.10269396046623,84.36147360653082,83.62196325143552,83.75434112548828,124032492,1.555596947669983,84.10269396046623,84.36147360653082,83.62196325143552,83.75434112548828
2015-07-07,Lloyds,84.60031645638601,84.77947037144622,83.59108450670152,83.60501861572266,153219757,1.5602084398269653,84.60031645638601,84.77947037144622,83.59108450670152,83.60501861572266
2015-07-08,Lloyds,83.555264256426,84.45103397720827,81.8433580710124,81.94288635253906,267941976,1.5462881326675415,83.555264256426,84.45103397720827,81.8433580710124,81.94288635253906
2015-07-09,Lloyds,81.91302146372956,83.60502488227212,81.61442905174184,83.1670913696289,164171079,1.536995530128479,81.91302146372956,83.60502488227212,81.61442905174184,83.1670913696289
2015-07-10,Lloyds,83.10736506611327,84.50078348412924,82.90830854647648,83.93346405029297,162764824,1.5373972654342651,83.10736506611327,84.50078348412924,82.90830854647648,83.93346405029297
2015-07-13,Lloyds,84.89891815185547,85.27712863909645,84.40126917697594,84.89891815185547,148012113,1.5515903234481812,84.89891815185547,85.27712863909645,84.40126917697594,84.89891815185547
2015-07-14,Lloyds,84.78941736627614,85.43635482601448,84.46992764045532,85.24725341796875,118023307,1.548227310180664,84.78941736627614,85.43635482601448,84.46992764045532,85.24725341796875
2015-07-15,Lloyds,85.23730719787142,85.71505350663544,85.0581532812749,85.25721740722656,106123146,1.5636972188949585,85.23730719787142,85.71505350663544,85.0581532812749,85.25721740722656
2015-07-16,Lloyds,85.40651260366666,86.23261170472577,85.1089225331592,86.10322570800781,140625409,1.563403844833374,85.40651260366666,86.23261170472577,85.1089225331592,86.10322570800781
2015-07-17,Lloyds,86.30227859033195,87.06666511738406,85.98378357126688,86.9890365600586,148303785,1.5613046884536743,86.30227859033195,87.06666511738406,85.98378357126688,86.9890365600586
2015-07-20,Lloyds,86.77006295205626,87.45682086749915,86.77006295205626,87.17813110351562,91428614,1.5600380897521973,86.77006295205626,87.45682086749915,86.77006295205626,87.17813110351562
2015-07-21,Lloyds,87.51652852018333,87.70563751625433,86.84968087253785,87.23784637451172,123519916,1.5573898553848267,87.51652852018333,87.70563751625433,86.84968087253785,87.23784637451172
2015-07-22,Lloyds,86.5112997083527,87.21796037199057,85.98379298715265,86.76012420654297,142269026,1.555596947669983,86.5112997083527,87.21796037199057,85.98379298715265,86.76012420654297
2015-07-23,Lloyds,87.2577550365613,87.55634740963353,85.88424682617188,85.88424682617188,126720509,1.5614020824432373,87.2577550365613,87.55634740963353,85.88424682617188,85.88424682617188
2015-07-24,Lloyds,85.49607987051155,85.91012410687885,84.82325608803485,84.9586181640625,100363281,1.5519516468048096,85.49607987051155,85.91012410687885,84.82325608803485,84.9586181640625
2015-07-27,Lloyds,84.84913618829079,85.10791573862822,84.25195903587475,84.42115783691406,142511602,1.5522888898849487,84.84913618829079,85.10791573862822,84.25195903587475,84.42115783691406
2015-07-28,Lloyds,84.83919807955866,85.17760334294736,84.25197591354554,84.73966979980469,123839353,1.5564203262329102,84.83919807955866,85.17760334294736,84.25197591354554,84.73966979980469
2015-07-29,Lloyds,84.86904439363848,85.40650614427433,84.65804325396543,85.19749450683594,204278366,1.5611096620559692,84.86904439363848,85.40650614427433,84.65804325396543,85.19749450683594
2015-07-30,Lloyds,85.59561404699129,86.20274633550386,85.33683448298923,85.61551666259766,163613619,1.5602084398269653,85.59561404699129,86.20274633550386,85.33683448298923,85.61551666259766
2015-07-31,Lloyds,85.59560594542599,86.04348689261649,82.7988217159725,82.80876922607422,319963946,1.5604275465011597,85.59560594542599,86.04348689261649,82.7988217159725,82.80876922607422
2015-08-03,Lloyds,82.45046811289563,83.73440321735248,82.3907526733692,82.67938995361328,161848144,1.5626953840255737,82.45046811289563,83.73440321735248,82.3907526733692,82.67938995361328
2015-08-04,Lloyds,82.24144277338138,82.67937617296846,81.59450537028768,82.08219909667969,171131219,1.559040904045105,82.24144277338138,82.67937617296846,81.59450537028768,82.08219909667969
2015-08-05,Lloyds,82.32108385061304,82.85854559814774,81.67413873264424,82.51019287109375,190309582,1.5569047927856445,82.32108385061304,82.85854559814774,81.67413873264424,82.51019287109375
2015-08-06,Lloyds,82.35095316006844,83.24672286535264,82.31114032944237,82.9083251953125,128534193,1.5605981349945068,82.35095316006844,83.24672286535264,82.31114032944237,82.9083251953125
2015-08-07,Lloyds,83.14717070301772,83.18698352220828,81.4850253677857,81.7437973022461,122413479,1.551421880722046,83.14717070301772,83.18698352220828,81.4850253677857,81.7437973022461
2015-08-10,Lloyds,81.95280459155369,82.11205585992845,79.932351583539,80.9177017211914,208706301,1.5494027137756348,81.95280459155369,82.11205585992845,79.932351583539,80.9177017211914
2015-08-11,Lloyds,80.62908280957161,81.08691891988181,79.99209277839914,80.6987533569336,145115289,1.5585306882858276,80.62908280957161,81.08691891988181,79.99209277839914,80.6987533569336
2015-08-12,Lloyds,79.99209269655961,80.57533579152467,79.14210442609287,79.7830810546875,257973532,1.5584092140197754,79.99209269655961,80.57533579152467,79.14210442609287,79.7830810546875
