Date,Close,High,Low,Open,Volume,Bank
,GS,GS,GS,GS,GS,
2017-11-22,196.48696899414062,198.58123798152386,196.42880154831755,197.7418742565456,2177200,Goldman Sachs
2017-11-24,196.08807373046875,198.25713496691137,195.75565570258138,197.30972963840395,1268500,Goldman Sachs
2017-11-27,195.38995361328125,196.8609291217396,195.13232778521515,195.9218299721401,1999600,Goldman Sachs
2017-11-28,198.96351623535156,199.45383720839817,194.7417418260618,196.20439873378731,3212900,Goldman Sachs
2017-11-29,201.2144317626953,203.8071439105701,200.41410360172964,201.1227276267595,4500000,Goldman Sachs
2017-11-30,206.4498748779297,209.07592821098677,203.41531898873245,203.4736819485173,6364600,Goldman Sachs
2017-12-01,207.5419921875,208.98423667101355,203.42366336376546,208.23393930799816,4765400,Goldman Sachs
2017-12-04,208.959228515625,212.50232344008836,208.42568061230193,212.49399132563119,3326100,Goldman Sachs
2017-12-05,207.02517700195312,209.5428628008613,206.2582024827126,209.08434196849225,2526800,Goldman Sachs
2017-12-06,205.04100036621094,206.81672037993673,204.35739802640916,205.2827716323356,2331400,Goldman Sachs
2017-12-07,207.2168426513672,207.98381689374884,203.74877525215817,203.9321835188999,2667000,Goldman Sachs
2017-12-08,208.7091064453125,208.98420610961222,206.08304061721807,208.83415174726693,1959100,Goldman Sachs
2017-12-11,208.52574157714844,209.58449260941597,207.38360579158868,208.41736047904777,1494200,Goldman Sachs
2017-12-12,214.81991577148438,215.25344012369595,208.99257505403384,209.09261130713807,3464200,Goldman Sachs
2017-12-13,213.0525665283203,217.17089572245197,213.0525665283203,214.92832282534727,3482300,Goldman Sachs
2017-12-14,212.98580932617188,216.37883644572415,212.98580932617188,214.36137117527372,3353200,Goldman Sachs
2017-12-15,214.394775390625,215.8953701661813,212.38561631975855,214.00294974655827,5283400,Goldman Sachs
2017-12-18,216.770751953125,218.4214268570426,216.05380833646686,216.7540877207293,2575600,Goldman Sachs
2017-12-19,213.81951904296875,218.25462054558167,213.56940297888048,218.08790194442508,2195500,Goldman Sachs
2017-12-20,212.73574829101562,215.9953986505808,212.21054522679074,215.81199036758628,2052400,Goldman Sachs
2017-12-21,217.59605407714844,218.4964058176519,213.65278873153673,213.92788843398844,3337800,Goldman Sachs
2017-12-22,215.89535522460938,218.53809829068456,214.8532685243789,218.13792783883093,2100600,Goldman Sachs
2017-12-26,214.85328674316406,216.08712665982725,213.41937430439353,215.2451123933389,1289300,Goldman Sachs
2017-12-27,213.37765502929688,215.0700154133094,213.01918333587258,215.0700154133094,1567900,Goldman Sachs
2017-12-28,213.836181640625,214.25301630269252,212.66904967514978,214.23635207517455,1301000,Goldman Sachs
2017-12-29,212.38563537597656,213.96127020831253,210.84335444698854,213.31100902168416,2519300,Goldman Sachs
2018-01-02,213.1442413330078,215.01166525776074,211.68531996951532,214.89493933672796,2258300,Goldman Sachs
2018-01-03,211.1600799560547,213.53605514138653,211.10172972302465,212.98581765943445,2988200,Goldman Sachs
2018-01-04,214.11126708984375,216.52058348838295,212.01877452563411,212.77740389236948,2583200,Goldman Sachs
2018-01-05,213.0192413330078,214.66155859986316,211.49362457044072,214.4031230815375,2594700,Goldman Sachs
2018-01-08,209.92626953125,212.73573107030222,209.76787032505104,212.3772593685124,2940500,Goldman Sachs
2018-01-09,211.7019805908203,213.0858746590172,210.60153102696722,210.75159811330346,2637300,Goldman Sachs
2018-01-10,212.0271453857422,212.71074769620617,210.3764834938552,212.58570237136087,2927200,Goldman Sachs
2018-01-11,212.69407653808594,213.32766069797233,210.8933475942588,213.21094749165678,2422400,Goldman Sachs
2018-01-12,214.27801513671875,214.50309668452672,211.82702540542834,213.2109194704239,2849200,Goldman Sachs
2018-01-16,215.47019958496094,218.229643437608,213.7528425480136,216.1288055761235,4445500,Goldman Sachs
2018-01-17,211.46022033691406,218.4213643264723,207.450272897391,217.57103076935692,8608100,Goldman Sachs
