Date,Close,High,Low,Open,Volume,Bank
,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,
2015-07-21,87.24962615966797,87.71748046756353,86.8614082434449,87.52834593597741,123519916,Lloyds
2015-07-22,86.77181243896484,87.22971028361775,85.9953766330515,86.52295441940062,142269026,Lloyds
2015-07-23,85.89584350585938,87.568169867803,85.89584350585938,87.26953717674188,126720509,Lloyds
2015-07-24,84.9700927734375,85.92172722774859,84.83471241525108,85.50762707008715,100363281,Lloyds
2015-07-27,84.43255615234375,85.11940677824445,84.2633345065419,84.86059228819504,142511602,Lloyds
2015-07-28,84.75110626220703,85.18909890884294,84.26334655680076,84.85064797429361,123839353,Lloyds
2015-07-29,85.20899200439453,85.41803184818811,84.66946795197165,84.88049756648545,204278366,Lloyds
2015-07-30,85.62705993652344,86.2143687837807,85.34834018306319,85.60715463750928,163613619,Lloyds
2015-07-31,82.81995391845703,86.05510848706152,82.81000506477973,85.60716704614958,319963946,Lloyds
2015-08-03,82.69055938720703,83.74571517619462,82.40188311399342,82.46160662067706,161848144,Lloyds
2015-08-04,82.09329986572266,82.69055770403871,81.60554018379486,82.25256507848573,171131219,Lloyds
2015-08-05,82.52132415771484,82.86972388034496,81.6851572288582,82.33218962491091,190309582,Lloyds
2015-08-06,82.91950225830078,83.25794554851312,82.3222368845583,82.3620550824441,128534193,Lloyds
2015-08-07,81.75483703613281,83.19821816252635,81.4960301537817,83.15839996650055,122413479,Lloyds
2015-08-10,80.92864227294922,82.12315789542832,79.9431589101316,81.96388509534037,208706301,Lloyds
2015-08-11,80.70964813232422,81.0978660997576,80.0028921507264,80.63996817905529,145115289,Lloyds
2015-08-12,79.79383850097656,80.5862000604341,79.15277544714537,80.00287832465716,257973532,Lloyds
2015-08-13,79.09449768066406,80.6714097029832,79.0646331310019,79.83119201686237,123284110,Lloyds
2015-08-14,79.74158477783203,80.56787270089843,78.96109624971085,79.27368661428224,117583771,Lloyds
2015-08-17,79.64202880859375,80.26920705116936,79.20399521966465,80.26920705116936,104675414,Lloyds
2015-08-18,79.9207763671875,80.12983578575567,79.36925445547418,79.59225116861356,106553860,Lloyds
2015-08-19,78.5569076538086,79.86104340924233,78.50712834906838,79.74157763501915,103736520,Lloyds
2015-08-20,78.00936126708984,78.8246967115176,77.75848999115132,77.85007357714183,127096190,Lloyds
2015-08-21,75.51060485839844,77.87895774772069,75.4956725840722,77.05367236433291,158915757,Lloyds
2015-08-24,73.13129425048828,74.78387004389404,71.84706558573772,72.78286188297983,360853715,Lloyds
2015-08-25,76.3368911743164,77.55143342844654,74.66440812842933,75.16217084928553,262946020,Lloyds
2015-08-26,75.73956298828125,76.95410501085395,74.72412297798886,76.04817338589221,153043319,Lloyds
2015-08-27,77.3324203491211,77.80031854455393,76.8147504363538,77.6609455836067,175478368,Lloyds
2015-08-28,77.03373718261719,77.75051654130809,76.48620288018991,77.36226232122627,131473530,Lloyds
2015-09-01,75.22188568115234,76.71916106938541,74.55488558454827,76.19750377093906,180146654,Lloyds
2015-09-02,75.52053833007812,76.50610609986404,74.47523388664322,75.62008932582094,118535442,Lloyds
2015-09-03,76.57582092285156,76.95412548016768,75.84909154899354,76.16765941053204,118362763,Lloyds
2015-09-04,75.18207550048828,76.2552548073223,74.93020921273829,75.94863431830004,130486657,Lloyds
2015-09-07,75.33141326904297,76.12783671250482,74.84360789743243,75.74953215899485,59293677,Lloyds
2015-09-08,75.54046630859375,76.78487308644836,75.46083004720577,75.73957595020421,123969098,Lloyds
2015-09-09,76.65545654296875,76.96406698947796,76.11787191032758,76.65545654296875,151161680,Lloyds
2015-09-10,75.97850036621094,76.46630569929168,75.112390509501,75.41105117602339,232823490,Lloyds
2015-09-11,75.44091033935547,76.227376282828,75.27963267951311,76.19751173735847,105794400,Lloyds
2015-09-14,74.15669250488281,75.93868406459505,73.8480820297967,75.65993813932285,126163878,Lloyds
2015-09-15,75.24180603027344,75.5802809956982,73.62905226639681,74.25623048805443,197060721,Lloyds
2015-09-16,75.16215515136719,75.66987514727293,74.7440363760353,75.48072292237075,122397523,Lloyds
2015-09-17,73.967529296875,74.93318241176006,73.70869060456054,74.93318241176006,190562453,Lloyds
2015-09-18,72.38465118408203,73.67883724686011,71.27961737846925,73.59919339171093,488941076,Lloyds
2015-09-21,73.89784240722656,74.09694441847209,72.13774842393548,72.28508877322028,129027864,Lloyds
2015-09-22,71.97647857666016,74.01730078097394,71.97647857666016,73.80824139001038,148376143,Lloyds
2015-09-23,72.62357330322266,73.44986119000868,71.82715755779826,71.82715755779826,127696559,Lloyds
2015-09-24,73.50961303710938,74.16666363584889,72.88342956780617,73.02180757745194,190165631,Lloyds
2015-09-25,75.17212677001953,75.54046631533338,74.07705032446101,74.32593168005414,209363990,Lloyds
2015-09-28,73.75846862792969,75.08251914999411,73.59918852342311,74.53498477138677,155013499,Lloyds
2015-09-29,73.03174591064453,73.45982214793762,72.8027717205898,73.04170329158333,145433068,Lloyds
2015-09-30,74.82367706298828,75.16215198248528,73.89783833078457,74.07703316912253,177155664,Lloyds
2015-10-01,74.88343048095703,76.01832896085199,74.52504068780527,75.60021006726056,141403257,Lloyds
2015-10-02,76.20747375488281,77.37223667060569,75.08750766009015,75.67983890354309,213498025,Lloyds
2015-10-05,76.92424011230469,77.63703966242608,76.66540899103373,77.40209562010334,152002576,Lloyds
2015-10-06,76.56586456298828,77.2129500170943,76.02827991868374,77.2129500170943,147725946,Lloyds
2015-10-07,76.3368911743164,77.40210309313841,76.01832333677869,76.80478934716224,142784021,Lloyds
2015-10-08,75.93865966796875,76.5160660963917,75.32143891608953,76.11785450453952,116667299,Lloyds
2015-10-09,76.86451721191406,77.27567121790281,76.00836473813534,76.39661904656334,112355384,Lloyds
2015-10-12,75.56037902832031,77.05366712138887,75.48073517382855,76.88442962703589,107223357,Lloyds
2015-10-13,74.41551971435547,75.56037538285823,74.13677383233859,75.25175736040612,163122263,Lloyds
2015-10-14,73.5494155883789,74.42548282243372,73.5494155883789,74.10691499057458,117123682,Lloyds
2015-10-15,74.29607391357422,74.3657604028143,73.26769880909033,73.67885289323567,117505616,Lloyds
2015-10-16,74.8635025024414,75.21293742599931,74.3926194421284,74.79381603247718,99311361,Lloyds
2015-10-19,75.13228607177734,75.42098928357086,74.64448086335246,74.83362548157596,84608098,Lloyds
2015-10-20,75.24180603027344,75.59421828951281,74.72412860694023,75.28162795478026,141071103,Lloyds
2015-10-21,75.96853637695312,76.08800215222132,75.15220590075945,75.59023948148725,121644119,Lloyds
2015-10-22,76.38666534423828,76.63952660198368,75.54046269952094,75.92871698804157,120998612,Lloyds
2015-10-23,77.48175811767578,77.65099564429515,76.43446325767708,76.934216007722,141293852,Lloyds
2015-10-26,77.1532211303711,77.65595874021867,76.89438239087485,77.2129502259255,81160928,Lloyds
2015-10-27,77.05365753173828,77.45186915938199,76.73508974867433,77.35231055602976,112439327,Lloyds
2015-10-28,73.66889190673828,74.05714626997754,73.07157808600537,73.27068016116391,290695475,Lloyds
2015-10-29,73.88788604736328,73.96752989106211,71.74054036948587,73.44985250227465,251076921,Lloyds
2015-10-30,73.40007781982422,74.34582374081657,72.57379006428079,74.16662889738853,158094748,Lloyds
2015-11-02,74.66438293457031,74.82367059721922,72.94212115963455,73.19100243608311,104636464,Lloyds
2015-11-03,74.13676452636719,74.79380722360987,73.70868837693078,74.66439167899131,105038860,Lloyds
2015-11-04,73.51953125,74.68429385963445,73.47970933233033,74.47523448830935,126411878,Lloyds
2015-11-05,72.57379150390625,73.83810521659997,72.49414766185733,73.83810521659997,120113210,Lloyds
2015-11-06,73.4100570678711,73.69876040900662,72.30502302241561,72.53399725685334,117274316,Lloyds
2015-11-09,72.67334747314453,74.01730511969271,72.66339009339453,73.6887799452405,109216829,Lloyds
2015-11-10,72.63352966308594,73.10142779951687,72.32491923065523,72.68330896939995,107057480,Lloyds
2015-11-11,73.12135314941406,73.43992104138327,72.37470894055582,72.71319159810554,69811562,Lloyds
2015-11-12,72.21540832519531,73.36026397335903,72.1158573112801,73.26070536418831,99712090,Lloyds
2015-11-13,72.41450500488281,72.68330107738312,71.976479056955,72.24526753420037,99304619,Lloyds
2015-11-16,72.35477447509766,72.86249447226098,71.91276102715061,71.97647761961105,80553107,Lloyds
2015-11-17,73.50961303710938,73.64401113144395,72.90234935605073,73.27068899904874,110125654,Lloyds
2015-11-18,73.66889190673828,73.7545056471513,73.21095105766781,73.4399176845744,84476077,Lloyds
2015-11-19,73.00186157226562,74.06707318624984,72.73904299162791,73.75845522286367,212597855,Lloyds
2015-11-20,71.45880889892578,73.35030859597799,71.45880889892578,73.27066474456922,208513417,Lloyds
2015-11-23,71.45880889892578,71.77737670930522,70.86149520387133,71.38912242775703,106890690,Lloyds
2015-11-24,71.27959442138672,71.57825498437826,70.23429764142354,71.43888208038318,261759820,Lloyds
2015-11-25,71.84706115722656,72.07603532476487,71.30947656823948,71.31943394819909,140668394,Lloyds
2015-11-26,72.80276489257812,72.90232350211616,71.74751046972361,72.07603565258586,83225081,Lloyds
2015-11-27,73.07157135009766,73.46978305896394,72.42447827259701,72.5937157804068,65455736,Lloyds
2015-11-30,72.63352966308594,75.22189409104332,71.67782622485194,71.77737724222419,148974404,Lloyds
2015-12-01,74.37569427490234,75.18206733767363,74.06708386228722,74.81372783752145,219889534,Lloyds
2015-12-02,74.11687469482422,74.86351886271804,74.10990984393352,74.66441678938259,116393843,Lloyds
2015-12-03,72.67334747314453,74.30600837040022,72.67334747314453,73.96753341145335,170320753,Lloyds
2015-12-04,72.68331909179688,73.05165866689738,72.41452295267598,72.83264943627994,83265946,Lloyds
2015-12-07,72.15567016601562,73.66886513498439,72.08598370550894,73.24078899322767,86541385,Lloyds
2015-12-08,70.99090576171875,72.20047293455146,70.99090576171875,72.16562590379563,191576570,Lloyds
2015-12-09,70.35377502441406,71.64796102418973,70.35377502441406,71.47872353667843,127907874,Lloyds
2015-12-10,71.71764373779297,72.11585537803427,69.93565253403601,70.28408487102641,150274468,Lloyds
2015-12-11,69.69673156738281,71.77737589382247,69.58722317175382,71.41898616181042,124499131,Lloyds
2015-12-14,68.3726577758789,70.44335161303641,68.26314941750259,69.985411021305,132788743,Lloyds
2015-12-15,70.0252456665039,70.6026521609758,68.80075380591397,68.80075380591397,148969299,Lloyds
2015-12-16,70.21439361572266,70.42345300366118,69.63698715650877,70.34381675724754,130989875,Lloyds
2015-12-17,71.01083374023438,71.7773850117573,70.6823085116146,71.20993579653066,110414313,Lloyds
2015-12-18,70.72212982177734,71.43293190368391,70.47822334898507,70.66240072446354,334819913,Lloyds
2015-12-21,70.63250732421875,71.5782607868569,70.42344795127875,70.43340532958663,84476990,Lloyds
2015-12-22,70.99090576171875,71.57826963038478,70.61957373607534,71.11037153041062,55402909,Lloyds
2015-12-23,73.32044219970703,73.4598151385264,71.40305791958416,71.47872185508925,105693991,Lloyds
2015-12-24,73.17110443115234,73.33536700559162,72.3746812087658,73.17110443115234,18116240,Lloyds
2015-12-29,73.66889190673828,73.88790874656705,72.673366340431,73.27068016116391,73868345,Lloyds
2015-12-30,73.2706527709961,73.65890698909746,72.89235593150757,73.23083085179923,43620349,Lloyds
2015-12-31,72.7430419921875,73.70372797012686,72.14572826041625,72.14572826041625,21470851,Lloyds
2016-01-04,71.05064392089844,72.3050003395939,70.44337287578564,71.88688153336209,131789192,Lloyds
2016-01-05,71.24974060058594,72.07602836658874,70.85152898845466,71.97647736236962,133545553,Lloyds
2016-01-06,70.68229675292969,71.20992395006986,70.19648143637131,71.18005940611933,128433516,Lloyds
2016-01-07,69.1790542602539,71.0805113194034,68.57178319075369,69.38811367176544,215183324,Lloyds
2016-01-08,68.56182861328125,70.36372693553623,68.56182861328125,69.51753196849548,128699010,Lloyds
2016-01-11,68.62158203125,69.89585362336582,68.55189554090796,68.69126852159202,220833823,Lloyds
2016-01-12,68.98989868164062,69.79627165478499,68.34280578930979,68.46226395110632,132281416,Lloyds
2016-01-13,67.49662780761719,69.216892606718,67.1681025898598,68.99986575204099,179968457,Lloyds
2016-01-14,66.23229217529297,67.02871539545448,65.31641078878553,66.80969863014734,242747694,Lloyds
2016-01-15,64.4204330444336,66.74996589918484,64.33083942457031,66.20242401583934,246968470,Lloyds
2016-01-18,63.673805236816406,65.35624563463013,62.05110152924431,64.30098351993185,170583545,Lloyds
2016-01-19,65.48565673828125,66.20243621023448,63.71362281887228,64.39058036513303,210170994,Lloyds
2016-01-20,63.76339340209961,64.17155479291439,60.727038441902614,64.17155479291439,189241743,Lloyds
2016-01-21,64.41047668457031,64.73900181977267,62.49907014471839,63.31540049581688,171673945,Lloyds
2016-01-22,66.5608139038086,67.01875457353641,65.52546680888966,65.71461902289296,142263043,Lloyds
2016-01-25,62.85747146606445,66.4314115059448,62.85747146606445,66.38163219917467,190843090,Lloyds
2016-01-26,64.44035339355469,64.92815864407015,61.583193164311346,62.02122291137405,163795325,Lloyds
2016-01-27,64.6294937133789,64.63945109198119,62.76786266561212,64.4403490914624,171526712,Lloyds
2016-01-28,63.78331756591797,65.4060213733402,62.966986971442346,64.96799532440038,109003837,Lloyds
2016-01-29,65.1670913696289,65.4060153374799,63.93264200793343,64.53991310579904,175574798,Lloyds
2016-02-01,63.90277099609375,65.7345338897189,63.30545354164294,65.4657454024878,145104318,Lloyds
2016-02-02,61.662841796875,63.912727525832906,61.29449846287975,63.55434157249127,192112600,Lloyds
2016-02-03,60.41843032836914,62.15064605683392,59.9784105976119,61.32435821803461,171536717,Lloyds
2016-02-04,62.48911666870117,63.01674380447022,60.478155328005315,61.72256181623588,127439872,Lloyds
2016-02-05,61.52345657348633,63.17602825285631,61.22479977314279,62.8475069117666,142689278,Lloyds
2016-02-08,59.09439468383789,62.907255399635666,58.74098358468374,62.718106920513684,168444396,Lloyds
2016-02-09,57.86989974975586,59.95054824596889,56.74495484476059,58.805692374786354,269347254,Lloyds
2016-02-10,58.138668060302734,59.05653929699639,57.36215589055039,58.297951926318895,190492315,Lloyds
2016-02-11,55.74941635131836,57.522445134249466,55.59013245650541,57.521450155815856,167531274,Lloyds
2016-02-12,58.21831512451172,58.21831512451172,56.32283575074721,56.834535659346265,153947298,Lloyds
